Row0=Port(Qubit1L):Terminal(JJ1L_T1)	Row1=Port(Sink):Terminal(Sink1_T1)	Row2=Port(Source):Terminal(Source1_T1)	
Frequency   	Z[1,1]_Mag  	Z[1,1]_Phs  	Z[1,2]_Mag  	Z[1,2]_Phs  	Z[1,3]_Mag  	Z[1,3]_Phs  	Z[2,1]_Mag  	Z[2,1]_Phs  	Z[2,2]_Mag  	Z[2,2]_Phs  	Z[2,3]_Mag  	Z[2,3]_Phs  	Z[3,1]_Mag  	Z[3,1]_Phs  	Z[3,2]_Mag  	Z[3,2]_Phs  	Z[3,3]_Mag  	Z[3,3]_Phs  	
8.821000000000000E+09 	1.463468585151489E+01  	-8.999910483971378E+01  	1.628275623320736E-02  	8.984288474386777E+01  	1.557873290762570E-02  	8.991253553669941E+01  	1.628275817412653E-02  	8.984288476131519E+01  	9.465483551225466E+00  	-8.999865620702003E+01  	7.553168066424380E-03  	8.997728249257763E+01  	1.557873476462471E-02  	8.991253555414733E+01  	7.553168066424721E-03  	8.997728249257960E+01  	6.343449785601407E+01  	-8.999940131686418E+01  	
8.830000000000000E+09 	1.457875776152702E+01  	-8.999818661807484E+01  	3.657821436806110E-02  	8.972709828005459E+01  	2.343105735126233E-02  	8.985361847719304E+01  	3.657821872821714E-02  	8.972709829750305E+01  	9.412829326100708E+00  	-8.999799541399669E+01  	9.405996183553537E-03  	8.987560112807135E+01  	2.343106014426551E-02  	8.985361849464226E+01  	9.405996183554638E-03  	8.987560112807704E+01  	6.335003639630276E+01  	-8.999938568038081E+01  	
8.839000000000000E+09 	1.408616592784947E+01  	-8.993193552462618E+01  	3.201394841913370E-01  	8.842294429499053E+01  	8.830333465571091E-02  	8.877224634169410E+01  	3.201395223522523E-01  	8.842294431252125E+01  	9.177399501258677E+00  	-8.995596168387313E+01  	4.952347324699988E-02  	8.839710422997977E+01  	8.830334518155147E-02  	8.877224635922960E+01  	4.952347324703763E-02  	8.839710423000855E+01  	6.325794310670032E+01  	-8.999889692965256E+01  	
8.848000000000000E+09 	1.470060484453498E+01  	-8.999679344182394E+01  	9.567242393406716E-02  	-8.979735330647995E+01  	1.296743586192993E-02  	8.933505466533455E+01  	9.567243533830598E-02  	-8.979735328902923E+01  	9.415793833615908E+00  	-8.999716479601508E+01  	1.473486088743224E-02  	-8.990790916726090E+01  	1.296743740765992E-02  	8.933505468278521E+01  	1.473486088743226E-02  	-8.990790916726085E+01  	6.318144471879947E+01  	-8.999936832138687E+01  	
8.857000000000000E+09 	1.457919922361250E+01  	-8.999734142746662E+01  	8.075938262849811E-02  	-9.008987480189059E+01  	4.915296449373278E-02  	8.968781418085325E+01  	8.075939225508896E-02  	-9.008987478444062E+01  	9.342979191038580E+00  	-8.999803702572383E+01  	2.260581694835922E-02  	-9.027523853028072E+01  	4.915297035281017E-02  	8.968781419830307E+01  	2.260581694836015E-02  	-9.027523853027954E+01  	6.308270574429571E+01  	-8.999928804338541E+01  	
8.866000000000000E+09 	1.327533364163406E+01  	-8.965546763472604E+01  	6.749806106060235E-01  	-9.321515383040327E+01  	7.746759466043532E-01  	8.665135231660676E+01  	6.749806910643178E-01  	-9.321515381248496E+01  	9.012142799910695E+00  	-8.988417779931203E+01  	3.648547960788966E-01  	-9.338072172432338E+01  	7.746760389464213E-01  	8.665135233452509E+01  	3.648547960788955E-01  	-9.338072172432339E+01  	6.259097195139837E+01  	-8.997588614844001E+01  	
8.875000000000000E+09 	1.474555330147478E+01  	-8.999706376769080E+01  	4.212009288734142E-02  	9.037401584897206E+01  	7.424921036525732E-02  	-8.972722502659894E+01  	4.212009790809430E-02  	9.037401586642194E+01  	9.310648504642570E+00  	-8.999799625845641E+01  	4.016531536759906E-02  	9.023279238126240E+01  	7.424921921582982E-02  	-8.972722500914914E+01  	4.016531536759944E-02  	9.023279238126275E+01  	6.299148230781060E+01  	-8.999922985482822E+01  	
8.884000000000000E+09 	1.466273132891676E+01  	-8.999891932505277E+01  	1.535630287561053E-02  	9.020800671511749E+01  	3.786150091305344E-02  	-8.987453803226984E+01  	1.535630470609560E-02  	9.020800673256527E+01  	9.258596157644357E+00  	-8.999868992645442E+01  	2.363662137366511E-02  	9.008821405385739E+01  	3.786150542617834E-02  	-8.987453801482212E+01  	2.363662137366519E-02  	9.008821405385758E+01  	6.288990375663442E+01  	-8.999937092145666E+01  	
8.893000000000000E+09 	1.462439231695714E+01  	-8.999925032683474E+01  	8.001788359878163E-03  	9.015101837329618E+01  	2.617285266925629E-02  	-8.991998864630159E+01  	8.001789313698505E-03  	9.015101839074353E+01  	9.217040638392236E+00  	-8.999881614719438E+01  	1.859521535300308E-02  	9.004717049495792E+01  	2.617285578908381E-02  	-8.991998862885421E+01  	1.859521535300311E-02  	9.004717049495798E+01  	6.280240624712776E+01  	-8.999939486148691E+01  	
8.902000000000000E+09 	1.459704175210207E+01  	-8.999936851491931E+01  	4.848765163761554E-03  	9.012139844644092E+01  	2.035302246259325E-02  	-8.994195699107739E+01  	4.848765741738722E-03  	9.012139846388810E+01  	9.178218055503768E+00  	-8.999886073381420E+01  	1.619832128644320E-02  	9.002934043739165E+01  	2.035302488869179E-02  	-8.994195697363016E+01  	1.619832128644320E-02  	9.002934043739165E+01  	6.271833424178568E+01  	-8.999940288769490E+01  	
8.911000000000000E+09 	1.457420327384767E+01  	-8.999942487439237E+01  	3.197968382383177E-03  	9.010328946408525E+01  	1.685207828299449E-02  	-8.995486993274014E+01  	3.197968763583874E-03  	9.010328948153240E+01  	9.140580506194935E+00  	-8.999888085541129E+01  	1.481363158780735E-02  	9.001995527987098E+01  	1.685208029177736E-02  	-8.995486991529295E+01  	1.481363158780733E-02  	9.001995527987094E+01  	6.263569149891717E+01  	-8.999940643871356E+01  	
8.920000000000000E+09 	1.455370072800060E+01  	-8.999945641940658E+01  	2.225746386111349E-03  	9.009136654858493E+01  	1.450797393335801E-02  	-8.996335053438204E+01  	2.225746651422320E-03  	9.009136656603195E+01  	9.103591156616444E+00  	-8.999889088916196E+01  	1.391922202660872E-02  	9.001441282483881E+01  	1.450797566272153E-02  	-8.996335051693488E+01  	1.391922202660868E-02  	9.001441282483874E+01  	6.255382887512609E+01  	-8.999940825492428E+01  	
8.929000000000000E+09 	1.453458232549095E+01  	-8.999947596974442E+01  	1.606280955539473E-03  	9.008333910648945E+01  	1.282582648264536E-02  	-8.996933309775119E+01  	1.606281147009604E-03  	9.008333912393654E+01  	9.067008794939770E+00  	-8.999889593699314E+01  	1.329798238514109E-02  	9.001087272213968E+01  	1.282582801149539E-02  	-8.996933308030405E+01  	1.329798238514106E-02  	9.001087272213961E+01  	6.247247158576123E+01  	-8.999940926134603E+01  	
8.938000000000000E+09 	1.451636088182044E+01  	-8.999948897303095E+01  	1.188524168635421E-03  	9.007809050754454E+01  	1.155855277466445E-02  	-8.997376952107442E+01  	1.188524310308565E-03  	9.007809052499155E+01  	9.030707090351271E+00  	-8.999889821401921E+01  	1.284392032427125E-02  	9.000847778502673E+01  	1.155855415245432E-02  	-8.997376950362728E+01  	1.284392032427123E-02  	9.000847778502663E+01  	6.239148311280297E+01  	-8.999940984076160E+01  	
8.947000000000000E+09 	1.449875998023657E+01  	-8.999949808253379E+01  	8.943972846803679E-04  	9.007506040245883E+01  	1.056877082869859E-02  	-8.997718286087408E+01  	8.943973912933289E-04  	9.007506041990577E+01  	8.994612776201649E+00  	-8.999889881913103E+01  	1.249932476957411E-02  	9.000678437389047E+01  	1.056877208850554E-02  	-8.997718284342695E+01  	1.249932476957407E-02  	9.000678437389041E+01  	6.231078781111979E+01  	-8.999941017476901E+01  	
8.956000000000000E+09 	1.448161160483947E+01  	-8.999950472333785E+01  	6.801767844274454E-04  	9.007400740270211E+01  	9.773892135997192E-03  	-8.997988450795479E+01  	6.801768655051286E-04  	9.007400742014919E+01  	8.958680138648631E+00  	-8.999889835175432E+01  	1.223016736773677E-02  	9.000554419381901E+01  	9.773893301053910E-03  	-8.997988449050764E+01  	1.223016736773675E-02  	9.000554419381892E+01  	6.223034028009879E+01  	-8.999941035844816E+01  	
8.965000000000000E+09 	1.446480740079654E+01  	-8.999950971945843E+01  	5.198203565902407E-04  	9.007492210703933E+01  	9.121230504097008E-03  	-8.998207149192812E+01  	5.198204185532909E-04  	9.007492212448636E+01  	8.922879036160897E+00  	-8.999889716298544E+01  	1.201512348774997E-02  	9.000460956009762E+01  	9.121231591355874E-03  	-8.998207147448102E+01  	1.201512348774995E-02  	9.000460956009758E+01  	6.215011154343310E+01  	-8.999941044543924E+01  	
8.974000000000000E+09 	1.444827051150175E+01  	-8.999951357576708E+01  	3.970356518884815E-04  	9.007802354672704E+01  	8.575564876719743E-03  	-8.998387460376746E+01  	3.970356992154876E-04  	9.007802356417413E+01  	8.887188714169788E+00  	-8.999889547019582E+01  	1.184016973380001E-02  	9.000388822692705E+01  	8.575565898934781E-03  	-8.998387458632038E+01  	1.184016973379999E-02  	9.000388822692695E+01  	6.207008217534619E+01  	-8.999941046782904E+01  	
8.983000000000000E+09 	1.443194910918554E+01  	-8.999951661613582E+01  	3.012125878947042E-04  	9.008383585353072E+01  	8.112445852332485E-03  	-8.998538408991560E+01  	3.012126237995152E-04  	9.008383587097779E+01  	8.851594371061219E+00  	-8.999889341408985E+01  	1.169571615108099E-02  	9.000332020753322E+01  	8.112446819343316E-03  	-8.998538407246846E+01  	1.169571615108096E-02  	9.000332020753316E+01  	6.199023861378166E+01  	-8.999941044573760E+01  	
8.992000000000000E+09 	1.441580455170360E+01  	-8.999953472419730E+01  	2.252061916088010E-04  	9.009340014779748E+01  	7.714362239122518E-03  	-8.998666423878080E+01  	2.252061979257469E-04  	9.009338449748766E+01  	8.816085138678190E+00  	-8.999889108913746E+01  	1.157498852756644E-02  	9.000286515090460E+01  	7.714362455507445E-03  	-8.998667988909024E+01  	1.157498852756642E-02  	9.000286515090454E+01  	6.191057105990759E+01  	-8.999941039227934E+01  	
9.001000000000000E+09 	1.439981286708554E+01  	-8.999952104525299E+01  	1.640664313205795E-04  	9.010880739903354E+01  	7.368438626524436E-03  	-8.998776208767588E+01  	1.640664508774454E-04  	9.010880741648056E+01  	8.780652837738078E+00  	-8.999888856073818E+01  	1.147306916318932E-02  	9.000249512026431E+01  	7.368439504848941E-03  	-8.998776207022878E+01  	1.147306916318930E-02  	9.000249512026424E+01  	6.183107222071951E+01  	-8.999941031628302E+01  	
9.010000000000000E+09 	1.438394642080377E+01  	-8.999954357801440E+01  	1.142792973177662E-04  	9.013469010371598E+01  	7.064993586716247E-03  	-8.998871284265091E+01  	1.142793005232604E-04  	9.013466923082093E+01  	8.745291180398475E+00  	-8.999888587536009E+01  	1.138630381941525E-02  	9.000219028622593E+01  	7.064993784886840E-03  	-8.998873371554591E+01  	1.138630381941523E-02  	9.000219028622585E+01  	6.175173652458939E+01  	-8.999941022385651E+01  	
9.019000000000000E+09 	1.436819186143912E+01  	-8.999953972753397E+01  	7.329683905338746E-05  	9.018342884670386E+01  	6.796606071773088E-03  	-8.998954337412243E+01  	7.329684110933555E-05  	9.018341319639487E+01  	8.709995242259071E+00  	-8.999888306676689E+01  	1.131192180758924E-02  	9.000193626494035E+01  	6.796606262415310E-03  	-8.998955902443193E+01  	1.131192180758922E-02  	9.000193626494027E+01  	6.167255961441021E+01  	-8.999941011932448E+01  	
9.028000000000000E+09 	1.435253843233755E+01  	-8.999952521767824E+01  	3.923698867687028E-05  	9.030233630449575E+01  	6.557492454821279E-03  	-8.999027454127943E+01  	3.923699335395465E-05  	9.030233632194283E+01  	8.674761102783117E+00  	-8.999888015997405E+01  	1.124778505834875E-02  	9.000172242119106E+01  	6.557493236480278E-03  	-8.999027452383234E+01  	1.124778505834874E-02  	9.000172242119100E+01  	6.159353801008375E+01  	-8.999941000581046E+01  	
9.037000000000000E+09 	1.433697060922232E+01  	-8.999952620371390E+01  	1.068713145521776E-05  	9.098658063074758E+01  	6.343074943386773E-03  	-8.999092277953069E+01  	1.068713272913345E-05  	9.098658064819466E+01  	8.639585594366597E+00  	-8.999887717383339E+01  	1.119221791168033E-02  	9.000154075685620E+01  	6.343075699487012E-03  	-8.999092276208358E+01  	1.119221791168031E-02  	9.000154075685614E+01  	6.151466887780369E+01  	-8.999940988560925E+01  	
9.046000000000000E+09 	1.432148177482180E+01  	-8.999950615972554E+01  	1.343421142175800E-05  	-9.070065582986788E+01  	6.149686254031498E-03  	-8.999150120936150E+01  	1.343421057403238E-05  	-9.070063492208233E+01  	8.604466123442910E+00  	-8.999887412276641E+01  	1.114388892876731E-02  	9.000138516510680E+01  	6.149685865976058E-03  	-8.999148030157033E+01  	1.114388892876730E-02  	9.000138516510675E+01  	6.143594986868032E+01  	-8.999940976043163E+01  	
9.055000000000000E+09 	1.430606889480190E+01  	-8.999952778189864E+01  	3.395165573268053E-05  	-9.024792171096810E+01  	5.974349157359448E-03  	-8.999202042797798E+01  	3.395165977974733E-05  	-9.024792169352236E+01  	8.569400540510605E+00  	-8.999887101795241E+01  	1.110172710792195E-02  	9.000125091916921E+01  	5.974349869507250E-03  	-8.999202041053090E+01  	1.110172710792195E-02  	9.000125091916919E+01  	6.135737900353867E+01  	-8.999940963156894E+01  	
9.064000000000000E+09 	1.429072080903691E+01  	-8.999952841876193E+01  	5.151865929264095E-05  	-9.014593794471534E+01  	5.814625844928333E-03  	-8.999248908366903E+01  	5.151866543371042E-05  	-9.014593792726913E+01  	8.534387044102221E+00  	-8.999886786815880E+01  	1.106486138160206E-02  	9.000113431508096E+01  	5.814626538036973E-03  	-8.999248906622196E+01  	1.106486138160204E-02  	9.000113431508092E+01  	6.127895458918177E+01  	-8.999940950000612E+01  	
9.073000000000000E+09 	1.427543552770797E+01  	-8.999952897620325E+01  	6.664781295684919E-05  	-9.010033674181904E+01  	5.668498800261980E-03  	-8.999291430051616E+01  	6.664781482628942E-05  	-9.010033672437186E+01  	8.499424108751638E+00  	-8.999886468033259E+01  	1.103257619423068E-02  	9.000103241768716E+01  	5.668498959261019E-03  	-8.999291428306908E+01  	1.103257619423068E-02  	9.000103241768711E+01  	6.120067515651961E+01  	-8.999940936650096E+01  	
9.082000000000000E+09 	1.426020830507996E+01  	-8.999954513459760E+01  	7.974817531134171E-05  	-9.007400723354168E+01  	5.534282275764576E-03  	-8.999330199663132E+01  	7.974817754824580E-05  	-9.007402288385060E+01  	8.464510430221923E+00  	-8.999886146002775E+01  	1.100427839439701E-02  	9.000094287717806E+01  	5.534282430999109E-03  	-8.999331764694082E+01  	1.100427839439702E-02  	9.000094287717803E+01  	6.112253941418125E+01  	-8.999940923164046E+01  	
9.091000000000000E+09 	1.424503646994529E+01  	-8.999952990073800E+01  	9.114893834994381E-05  	-9.005646375071071E+01  	5.410560074226357E-03  	-8.999365712542721E+01  	9.114894090663309E-05  	-9.005646373326432E+01  	8.429644883339478E+00  	-8.999885821171847E+01  	1.097947222180763E-02  	9.000086379466441E+01  	5.410560225990320E-03  	-8.999365710798008E+01  	1.097947222180761E-02  	9.000086379466437E+01  	6.104454621327078E+01  	-8.999940909588155E+01  	
9.100000000000000E+09 	1.422991497339664E+01  	-8.999953028624034E+01  	1.011171502803320E-04  	-9.004360472319691E+01  	5.296130688252339E-03  	-8.999398386167783E+01  	1.011171531166243E-04  	-9.004360470575058E+01  	8.394826489165993E+00  	-8.999885493903226E+01  	1.095774017420776E-02  	9.000079362238003E+01  	5.296130836806604E-03  	-8.999398384423077E+01  	1.095774017420775E-02  	9.000079362238000E+01  	6.096669452025862E+01  	-8.999940895958099E+01  	
9.109000000000000E+09 	1.421484599830979E+01  	-8.999953063005059E+01  	1.098711398624640E-04  	-9.003349956622465E+01  	5.189971212410588E-03  	-8.999428574559518E+01  	1.098711529592006E-04  	-9.003349954877798E+01  	8.360054389174785E+00  	-8.999885164492532E+01  	1.093872820497466E-02  	9.000073108869417E+01  	5.189971831059832E-03  	-8.999428572814811E+01  	1.093872820497465E-02  	9.000073108869415E+01  	6.088898339590220E+01  	-8.999940882301765E+01  	
9.118000000000000E+09 	1.419982139054871E+01  	-8.999954660564748E+01  	1.175905937809790E-04  	-9.002512284384234E+01  	5.091201886561364E-03  	-8.999456579659625E+01  	1.175905970793500E-04  	-9.002513849415239E+01  	8.325327824744070E+00  	-8.999884833181565E+01  	1.092213415122346E-02  	9.000067514113506E+01  	5.091202029367650E-03  	-8.999458144690573E+01  	1.092213415122345E-02  	9.000067514113505E+01  	6.081141197868233E+01  	-8.999940868640904E+01  	
9.127000000000000E+09 	1.418484374014486E+01  	-8.999953121446302E+01  	1.244244002930522E-04  	-9.001788151856768E+01  	4.999064291986604E-03  	-8.999482660293658E+01  	1.244244037831031E-04  	-9.001788150112117E+01  	8.290646120728974E+00  	-8.999884500168505E+01  	1.090769859994116E-02  	9.000062490265081E+01  	4.999064432208273E-03  	-8.999482658548952E+01  	1.090769859994115E-02  	9.000062490265081E+01  	6.073397947166898E+01  	-8.999940854992404E+01  	
9.136000000000000E+09 	1.416991102426144E+01  	-8.999953146374709E+01  	1.304966521840845E-04  	-9.001141040937603E+01  	4.912900076049609E-03  	-8.999507039372628E+01  	1.304966677394011E-04  	-9.001141039192896E+01  	8.256008672194350E+00  	-8.999884165615816E+01  	1.089519761417353E-02  	9.000057963771037E+01  	4.912900661671707E-03  	-8.999507037627916E+01  	1.089519761417353E-02  	9.000057963771039E+01  	6.065668513201224E+01  	-8.999940841369279E+01  	
9.145000000000000E+09 	1.415501607554298E+01  	-8.999953168911600E+01  	1.359113604909186E-04  	-9.000547368004229E+01  	4.832135154258088E-03  	-8.999529909686345E+01  	1.359113519146750E-04  	-9.000547366259549E+01  	8.221414933619222E+00  	-8.999883829656498E+01  	1.088443689247757E-02  	9.000053872579630E+01  	4.832134849341971E-03  	-8.999529907941637E+01  	1.088443689247759E-02  	9.000053872579632E+01  	6.057952826246729E+01  	-8.999940827781386E+01  	
9.154000000000000E+09 	1.414016793409069E+01  	-8.999953189333581E+01  	1.407561938552558E-04  	-8.999991333916121E+01  	4.756267736567645E-03  	-8.999551438600075E+01  	1.407561978034053E-04  	-8.999991332171477E+01  	8.186864410050827E+00  	-8.999883492398874E+01  	1.087524704310720E-02  	9.000050164050522E+01  	4.756267869978944E-03  	-8.999551436855370E+01  	1.087524704310721E-02  	9.000050164050519E+01  	6.050250820450751E+01  	-8.999940814236042E+01  	
9.163000000000000E+09 	1.412535690090813E+01  	-8.999951118861298E+01  	1.451053300017791E-04  	-8.999462051031617E+01  	4.684854509175295E-03  	-8.999571771935068E+01  	1.451053340719303E-04  	-8.999459960252753E+01  	8.152356649808620E+00  	-8.999883153930418E+01  	1.086747973276801E-02  	9.000046793294109E+01  	4.684854640583783E-03  	-8.999569681156147E+01  	1.086747973276802E-02  	9.000046793294112E+01  	6.042562433268766E+01  	-8.999940800738479E+01  	
9.172000000000000E+09 	1.411058412279046E+01  	-8.999955313837860E+01  	1.490219026642829E-04  	-8.998951853444288E+01  	4.617505284570732E-03  	-8.999591037104636E+01  	1.490219068442922E-04  	-8.998953940733868E+01  	8.117891238429596E+00  	-8.999882814320884E+01  	1.086100452694516E-02  	9.000043721842435E+01  	4.617505414090074E-03  	-8.999593124394146E+01  	1.086100452694516E-02  	9.000043721842437E+01  	6.034887605000272E+01  	-8.999940787292215E+01  	
